Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Gyro X,Gyro Y,Gyro Z,Pressure,Temperature,Altitude,GPS Lat,GPS Long,Time
4.9,4.4,0.6,18.5,3.9,1.7,0.43,0.40,0.78,1003.41,23,122,1.3553794,103.8677444,7:01:18 PM
5.9,8.2,8.2,12,10.3,13.4,0.26,0.27,0.88,1003.41,24,126,1.3553794,103.8677444,7:01:19 PM
0.4,3.5,0.7,5.8,10.4,15,0.15,0.39,0.12,1003.41,25,88,1.3553794,103.8677444,7:01:20 PM
1.1,3.9,4.2,14.5,2.3,13.6,0.45,0.28,0.26,1003.41,21,198,1.3553794,103.8677444,7:01:21 PM
5.6,6.4,4.1,5.6,1.2,17.4,0.36,0.42,0.26,1003.41,21,56,1.3553794,103.8677444,7:01:22 PM
7,2.7,3.4,13.6,9,17.7,0.15,0.48,0.99,1003.41,27,170,1.3553794,103.8677444,7:01:23 PM
1,8.9,3,7.9,4.1,18.4,0.82,0.47,0.13,1003.41,29,166,1.3553794,103.8677444,7:01:24 PM
1.3,2.3,6.8,18.8,0,4.9,0.57,0.98,0.83,1003.41,23,151,1.3553794,103.8677444,7:01:25 PM
6.6,6.3,4.8,14.3,15.2,11.8,0.32,0.37,0.89,1003.41,26,194,1.3553794,103.8677444,7:01:26 PM
1.4,3.7,9,2,17.5,9.1,0.34,0.75,0.10,1003.41,28,101,1.3553794,103.8677444,7:01:27 PM
0.6,9.9,7.2,11,16.8,14.6,0.81,0.49,0.49,1003.41,20,138,1.3553794,103.8677444,7:01:28 PM
3.3,0.4,9.7,4.8,17.2,6.7,0.83,0.45,0.40,1003.41,25,167,1.3553794,103.8677444,7:01:29 PM
5.3,6.2,3.7,17.9,7.9,3.9,0.31,0.90,0.92,1003.41,24,187,1.3553794,103.8677444,7:01:30 PM
8.8,8.4,5.1,9.1,1.7,11.3,0.42,0.06,0.88,1003.41,21,199,1.3553794,103.8677444,7:01:31 PM
5.9,1.5,7.6,4.3,19.7,17.9,0.96,0.87,0.68,1003.41,26,53,1.3553794,103.8677444,7:01:32 PM
1.1,5.6,3.2,4.3,18.3,3.5,0.57,0.55,0.05,1003.41,23,130,1.3553794,103.8677444,7:01:33 PM
7.3,2.7,8.9,10.9,18.1,13.9,0.31,0.77,0.65,1003.41,27,148,1.3553794,103.8677444,7:01:34 PM
1.6,8.2,4.3,18.3,2,19.5,0.94,0.32,0.78,1003.41,27,190,1.3553794,103.8677444,7:01:35 PM
0.9,4.4,6.8,16.2,8,9.6,0.13,0.41,0.79,1003.41,24,89,1.3553794,103.8677444,7:01:36 PM
9.1,6.1,5.5,7.8,9.6,10.9,0.39,0.23,0.89,1003.41,26,60,1.3553794,103.8677444,7:01:37 PM
4.9,1.1,6,15.8,13.1,5.3,0.67,0.20,0.02,1003.41,28,67,1.3553794,103.8677444,7:01:38 PM
0.3,9.6,6.5,6.7,16.9,11.9,0.41,0.16,0.22,1003.41,25,144,1.3553794,103.8677444,7:01:39 PM
5.4,0.6,7.4,17.7,18.9,14.2,0.92,0.68,0.87,1003.41,24,66,1.3553794,103.8677444,7:01:40 PM
6,7.1,2.7,5.4,13,12.5,0.20,0.93,0.97,1003.41,27,149,1.3553794,103.8677444,7:01:41 PM
8.9,0.6,1.6,3.1,12.2,16.1,0.66,0.96,0.11,1003.41,22,89,1.3553794,103.8677444,7:01:42 PM
0.9,1.8,2.2,19.7,18.4,13.9,0.56,0.51,0.27,1003.41,23,176,1.3553794,103.8677444,7:01:43 PM
0.9,0,2.2,0.1,14,11.6,0.79,0.80,0.30,1003.41,29,87,1.3553794,103.8677444,7:01:44 PM
6,0.4,0.1,9.4,15.7,16.8,0.84,0.79,0.52,1003.41,26,52,1.3553794,103.8677444,7:01:45 PM
7.9,8.1,3.1,11.7,2.7,0.7,0.87,0.10,0.01,1003.41,22,121,1.3553794,103.8677444,7:01:46 PM
8.8,2.6,7.3,1.1,12.7,18.3,0.90,0.23,0.34,1003.41,23,85,1.3553794,103.8677444,7:01:47 PM
4.8,5.4,9.9,7.7,16.2,8,0.01,0.49,0.64,1003.41,26,159,1.3553794,103.8677444,7:01:48 PM
0.3,7.5,9.9,10.6,5.4,10.8,0.91,0.25,0.94,1003.41,29,151,1.3553794,103.8677444,7:01:49 PM
4.6,9.4,3.5,6.1,5.1,11.2,0.61,0.46,0.26,1003.41,20,116,1.3553794,103.8677444,7:01:50 PM
6.2,0.7,3.3,12.4,2.8,7.9,0.20,0.59,0.37,1003.41,27,133,1.3553794,103.8677444,7:01:51 PM
6,0.3,7.1,19.2,18.5,9,0.02,0.70,0.31,1003.41,24,163,1.3553794,103.8677444,7:01:52 PM
4.9,9,0.8,2.1,5.2,10.3,0.62,0.86,0.62,1003.41,20,156,1.3553794,103.8677444,7:01:53 PM
5.6,6.4,7.5,0.4,3.1,7.4,0.86,0.23,0.38,1003.41,24,85,1.3553794,103.8677444,7:01:54 PM
7.7,9.1,8.6,18.5,10,12.4,0.09,0.47,0.62,1003.41,24,196,1.3553794,103.8677444,7:01:55 PM
4.1,6.5,2.5,16.8,1.7,2.8,0.13,0.66,0.67,1003.41,27,58,1.3553794,103.8677444,7:01:56 PM
5.2,6,8.7,8.5,3,13.7,0.09,0.71,0.19,1003.41,27,137,1.3553794,103.8677444,7:01:57 PM
0.3,3,0.4,5.5,15,2.1,0.81,0.72,0.23,1003.41,23,162,1.3553794,103.8677444,7:01:58 PM
2.4,1.2,8.7,19.7,18,16.5,0.94,0.02,0.58,1003.41,25,160,1.3553794,103.8677444,7:01:59 PM
4.6,4.7,2.5,6.8,7,0.5,0.63,0.37,0.69,1003.41,27,165,1.3553794,103.8677444,7:02:00 PM
3.6,4.7,6.8,18.5,17.6,19.5,0.47,0.07,0.90,1003.41,25,175,1.3553794,103.8677444,7:02:01 PM
7.2,4.9,5.4,16.2,9,2.3,0.26,0.76,0.14,1003.41,24,180,1.3553794,103.8677444,7:02:02 PM
4.3,0.9,2.1,5.8,7.4,2.7,0.65,0.10,0.87,1003.41,28,58,1.3553794,103.8677444,7:02:03 PM
5.6,6.6,5,7.8,17.3,12.2,0.64,0.19,0.24,1003.41,29,73,1.3553794,103.8677444,7:02:04 PM
3.3,2.7,0.5,2,9.8,11.9,0.63,0.81,0.38,1003.41,25,138,1.3553794,103.8677444,7:02:05 PM
6.2,7.3,7.5,15.5,17.8,17.1,0.19,0.47,0.90,1003.41,24,186,1.3553794,103.8677444,7:02:06 PM
8.5,2.6,1.4,0.7,11.7,0.7,0.77,0.59,0.75,1003.41,29,77,1.3553794,103.8677444,7:02:07 PM
2.8,9.6,8,16.9,4.9,0.2,0.56,0.51,0.19,1003.41,23,116,1.3553794,103.8677444,7:02:08 PM
3.7,5.7,1.9,12.4,7.2,7.6,0.95,0.11,0.40,1003.41,25,115,1.3553794,103.8677444,7:02:09 PM
9.8,8,5.9,5.2,1.7,8.6,0.19,0.94,0.68,1003.41,20,143,1.3553794,103.8677444,7:02:10 PM
0.6,7.6,5.9,17.9,12.5,18.1,0.21,0.18,0.75,1003.41,25,89,1.3553794,103.8677444,7:02:11 PM
5.5,2.4,4.1,18.3,3,10.5,0.53,0.39,0.79,1003.41,21,140,1.3553794,103.8677444,7:02:12 PM
8.9,1.3,9.9,2.7,14,11.9,0.04,0.64,0.96,1003.41,25,155,1.3553794,103.8677444,7:02:13 PM
0.5,0.3,0,14,12.4,0.2,0.38,0.43,0.65,1003.41,27,61,1.3553794,103.8677444,7:02:14 PM
9.7,4.1,2.9,12.8,4.6,15.4,0.28,0.61,0.56,1003.41,21,152,1.3553794,103.8677444,7:02:15 PM
2.8,8.6,2.1,3.9,14,14.4,0.33,0.75,0.18,1003.41,28,103,1.3553794,103.8677444,7:02:16 PM
4.8,2.9,0.6,10.9,15.4,7.1,0.66,0.55,0.25,1003.41,20,158,1.3553794,103.8677444,7:02:17 PM
4.6,8.7,0.1,8.2,17.6,9.3,0.15,0.78,0.49,1003.41,28,117,1.3553794,103.8677444,7:02:18 PM
2.3,3.9,2.8,11.3,14.2,16.3,0.13,0.27,0.07,1003.41,21,115,1.3553794,103.8677444,7:02:19 PM
6.2,1.5,4.7,13,4,17.7,0.28,0.31,0.88,1003.41,29,166,1.3553794,103.8677444,7:02:20 PM
8,1.8,0.9,13.4,0,8.8,0.32,0.85,0.77,1003.41,21,100,1.3553794,103.8677444,7:02:21 PM
8,8.7,9.7,2.2,4.3,8.2,0.16,0.33,0.41,1003.41,27,185,1.3553794,103.8677444,7:02:22 PM
5.1,3.3,7.8,2.5,10,8.3,0.46,0.89,0.04,1003.41,27,164,1.3553794,103.8677444,7:02:23 PM
3.8,3.1,3.1,9.9,11.3,1.6,0.50,0.00,0.97,1003.41,26,105,1.3553794,103.8677444,7:02:24 PM
7.7,2.9,7.7,10.7,10,7.8,0.33,0.44,0.37,1003.41,22,80,1.3553794,103.8677444,7:02:25 PM
8.3,2.1,3.4,8.2,19.8,7.6,0.95,0.09,0.48,1003.41,24,184,1.3553794,103.8677444,7:02:26 PM
3.6,1.2,7.5,11.9,17.3,19.6,0.12,0.75,0.99,1003.41,22,95,1.3553794,103.8677444,7:02:27 PM
9.4,1,2.9,13.4,6.7,11.7,0.17,0.76,0.32,1003.41,29,186,1.3553794,103.8677444,7:02:28 PM
8.1,3.6,6.3,12.9,19.3,16.3,0.07,0.25,0.46,1003.41,26,54,1.3553794,103.8677444,7:02:29 PM
2.1,1.1,1,19.2,18.7,19.9,0.15,0.38,0.11,1003.41,22,127,1.3553794,103.8677444,7:02:30 PM
8,7.9,6.8,13.9,9,8.7,0.94,0.63,0.59,1003.41,26,58,1.3553794,103.8677444,7:02:31 PM
6.5,6.8,6.4,11.5,15.7,1.6,0.54,0.20,0.85,1003.41,29,84,1.3553794,103.8677444,7:02:32 PM
2.5,4.1,1.2,2.7,9.3,9.2,0.44,0.66,0.92,1003.41,23,96,1.3553794,103.8677444,7:02:33 PM
5.2,4.4,9,6.2,2.4,8.9,0.73,0.42,0.58,1003.41,29,56,1.3553794,103.8677444,7:02:34 PM
9.3,7.3,4.6,18.3,18.2,10,0.38,0.18,0.53,1003.41,29,74,1.3553794,103.8677444,7:02:35 PM
7.7,3,2.6,8.6,18.6,19,0.67,0.41,0.04,1003.41,29,111,1.3553794,103.8677444,7:02:36 PM
8.2,1.8,0.9,3.8,7.9,16.7,0.72,0.18,0.87,1003.41,23,117,1.3553794,103.8677444,7:02:37 PM
9.1,9.8,1.5,14.1,3.7,14.7,0.65,0.27,0.68,1003.41,26,100,1.3553794,103.8677444,7:02:38 PM
6.9,5.4,5,16.6,15.7,10.9,0.36,0.35,0.83,1003.41,29,52,1.3553794,103.8677444,7:02:39 PM
4.4,8.7,9.8,5.7,14.8,6.5,0.50,0.05,0.77,1003.41,27,183,1.3553794,103.8677444,7:02:40 PM
5,4.7,8.5,5.7,18,3.8,0.48,0.32,0.89,1003.41,26,178,1.3553794,103.8677444,7:02:41 PM
1.5,1.8,6.9,15.3,9.3,1.1,0.83,0.81,0.63,1003.41,20,105,1.3553794,103.8677444,7:02:42 PM
7.8,8,9.4,16.2,7.3,16.1,0.85,0.35,0.11,1003.41,27,127,1.3553794,103.8677444,7:02:43 PM
9.8,3.6,4.2,1.5,6.7,18.6,0.90,0.58,0.01,1003.41,21,126,1.3553794,103.8677444,7:02:44 PM
8.4,8,9.2,5.9,3.1,16.8,0.54,0.09,0.68,1003.41,20,94,1.3553794,103.8677444,7:02:45 PM
0.7,9.6,2.4,7.8,19,14.1,0.82,0.27,0.62,1003.41,22,89,1.3553794,103.8677444,7:02:46 PM
7.9,8.1,3,4.9,1.7,2.9,0.51,0.31,0.80,1003.41,22,188,1.3553794,103.8677444,7:02:47 PM
6.9,3.8,7.8,3.1,4.3,1.9,0.51,0.04,0.88,1003.41,21,75,1.3553794,103.8677444,7:02:48 PM
1.8,6.3,0.3,1.1,1.9,6.7,0.30,0.86,0.74,1003.41,20,64,1.3553794,103.8677444,7:02:49 PM
1.6,0.2,4.6,13.6,2.4,18.4,0.58,0.24,0.51,1003.41,21,182,1.3553794,103.8677444,7:02:50 PM
9.4,1.8,0.8,1.5,5.3,18.6,0.13,0.17,0.19,1003.41,28,75,1.3553794,103.8677444,7:02:51 PM
6.5,7.3,0.6,12.9,16.1,14.7,0.87,0.85,0.65,1003.41,24,182,1.3553794,103.8677444,7:02:52 PM
1.2,9.2,1.7,9,12.8,10.9,0.92,0.55,0.96,1003.41,20,95,1.3553794,103.8677444,7:02:53 PM
8.3,6,5.1,17.4,6.4,14.8,0.58,0.77,0.05,1003.41,22,175,1.3553794,103.8677444,7:02:54 PM
5.4,5.9,1.9,6.2,18.6,3.6,0.05,0.27,0.69,1003.41,27,141,1.3553794,103.8677444,7:02:55 PM
7.7,0.4,3.4,9,1.9,17.5,0.02,0.05,0.97,1003.41,20,145,1.3553794,103.8677444,7:02:56 PM
8.7,9.3,6.1,13.6,13.4,16.4,0.00,0.37,0.82,1003.41,29,113,1.3553794,103.8677444,7:02:57 PM
9,7.9,2.6,5.3,16.4,9.5,0.99,0.00,0.89,1003.41,23,178,1.3553794,103.8677444,7:02:58 PM
6.2,1.7,6.7,13.4,16.3,13.7,0.39,0.75,0.10,1003.41,29,107,1.3553794,103.8677444,7:02:59 PM
2.1,3.5,0.2,12.7,18.6,8.9,0.14,0.17,0.75,1003.41,23,115,1.3553794,103.8677444,7:03:00 PM
0.4,2.2,8.2,13.5,14.9,10.2,0.74,0.64,0.32,1003.41,27,146,1.3553794,103.8677444,7:03:01 PM
6.9,3.3,8.8,14.6,7.4,11.7,0.78,0.54,0.36,1003.41,22,59,1.3553794,103.8677444,7:03:02 PM
4.2,3,2.3,18.6,6.5,10.3,0.70,0.87,0.10,1003.41,27,101,1.3553794,103.8677444,7:03:03 PM
0.3,2.7,9.9,13.4,5.3,19.6,0.48,0.42,0.49,1003.41,27,126,1.3553794,103.8677444,7:03:04 PM
8.7,6,6.1,2.3,3.1,5.5,0.22,0.01,0.51,1003.41,27,190,1.3553794,103.8677444,7:03:05 PM
2.3,1.7,3.8,15.6,18.2,4.1,0.51,0.08,0.22,1003.41,23,104,1.3553794,103.8677444,7:03:06 PM
8.1,5.3,4.2,10.9,8.6,3.9,0.00,0.49,0.10,1003.41,22,115,1.3553794,103.8677444,7:03:07 PM
7.6,2.9,7.3,12.1,10.6,13,0.18,0.31,0.32,1003.41,27,179,1.3553794,103.8677444,7:03:08 PM
3.9,2.1,7.5,15.6,5.9,4.1,0.20,0.98,0.29,1003.41,23,84,1.3553794,103.8677444,7:03:09 PM
0.7,1.6,3.4,10.3,17,9.8,0.32,0.93,0.66,1003.41,27,175,1.3553794,103.8677444,7:03:10 PM
2.1,6.8,6.8,11,3.9,4.3,0.10,0.88,0.47,1003.41,26,64,1.3553794,103.8677444,7:03:11 PM
0,3.4,3.8,5.5,16.6,8.7,0.23,0.16,0.39,1003.41,23,54,1.3553794,103.8677444,7:03:12 PM
5.6,0,9.4,19.3,7.5,13.8,0.76,0.60,0.71,1003.41,26,58,1.3553794,103.8677444,7:03:13 PM
6.9,6.9,4.1,14,13.3,10.6,0.92,0.31,0.37,1003.41,25,124,1.3553794,103.8677444,7:03:14 PM
3,3.3,5.2,13.7,15,12.7,0.32,0.46,0.71,1003.41,21,165,1.3553794,103.8677444,7:03:15 PM
6.4,7,2.1,4.5,15.9,0.6,0.46,0.69,0.93,1003.41,23,176,1.3553794,103.8677444,7:03:16 PM
6.3,3.8,4.7,19.8,8.3,13.9,0.29,0.37,0.15,1003.41,23,178,1.3553794,103.8677444,7:03:17 PM
9.8,2.8,9.2,10.7,10,10.2,0.66,0.66,0.34,1003.41,22,138,1.3553794,103.8677444,7:03:18 PM
4,1.9,8.4,16.3,1.8,1.2,0.82,0.33,0.66,1003.41,27,156,1.3553794,103.8677444,7:03:19 PM
5.5,8.4,3.7,15.8,2.9,4.5,0.71,0.64,0.40,1003.41,23,114,1.3553794,103.8677444,7:03:20 PM
0.3,2,4,3.5,2,13.7,0.97,0.96,0.53,1003.41,20,186,1.3553794,103.8677444,7:03:21 PM
6.2,1.5,8.2,3.4,7.8,7.9,0.11,0.50,0.89,1003.41,27,63,1.3553794,103.8677444,7:03:22 PM
7.9,5.4,3.9,1.1,9.4,16.8,0.29,0.45,0.38,1003.41,25,84,1.3553794,103.8677444,7:03:23 PM
3.1,3.4,8.8,6.5,16.2,1,0.02,0.25,0.48,1003.41,22,146,1.3553794,103.8677444,7:03:24 PM
3.1,6,0.8,14.6,15.7,4.3,0.16,0.98,0.64,1003.41,28,102,1.3553794,103.8677444,7:03:25 PM
7.7,2.8,9.4,19.2,2,10.4,0.18,0.55,0.91,1003.41,27,133,1.3553794,103.8677444,7:03:26 PM
0.6,1.3,4.1,5.6,19.6,14.9,0.14,0.77,0.45,1003.41,24,146,1.3553794,103.8677444,7:03:27 PM
6.9,0.2,9.7,4.8,13.5,16.7,0.47,0.19,0.31,1003.41,26,63,1.3553794,103.8677444,7:03:28 PM
6.9,3.1,1.7,18.8,9.5,12.3,0.91,0.50,0.43,1003.41,20,138,1.3553794,103.8677444,7:03:29 PM
8.3,4.4,3.2,0.5,1.8,16.8,0.86,0.89,0.79,1003.41,23,75,1.3553794,103.8677444,7:03:30 PM
8.2,7.4,1.9,12.8,7.7,7.6,0.08,0.13,0.32,1003.41,26,139,1.3553794,103.8677444,7:03:31 PM
5.9,9,6.5,1,16,9.3,0.35,0.87,0.35,1003.41,20,87,1.3553794,103.8677444,7:03:32 PM
5.2,8.5,7.7,11.4,10.8,0.7,0.68,0.69,0.88,1003.41,29,85,1.3553794,103.8677444,7:03:33 PM
1.1,6.2,4.3,5.5,8.3,13.2,0.29,0.88,0.66,1003.41,21,65,1.3553794,103.8677444,7:03:34 PM
3.8,1.2,3.9,17.3,9.5,5.3,0.61,0.47,0.92,1003.41,20,90,1.3553794,103.8677444,7:03:35 PM
0.2,7,8.1,2.9,10.7,12.8,0.76,0.73,0.63,1003.41,29,64,1.3553794,103.8677444,7:03:36 PM
1.9,6.6,4.7,18.7,10.1,14.6,0.30,0.75,0.55,1003.41,23,76,1.3553794,103.8677444,7:03:37 PM
7,4,0,0.6,2.9,7.7,0.85,0.96,0.30,1003.41,29,60,1.3553794,103.8677444,7:03:38 PM
4.9,4.2,7.6,4.6,15,19.2,0.27,0.26,0.55,1003.41,23,181,1.3553794,103.8677444,7:03:39 PM
1.5,4.4,9.6,17.5,10.8,2,0.03,0.22,0.96,1003.41,20,63,1.3553794,103.8677444,7:03:40 PM
3.6,5.1,8.6,12.5,10.6,12.8,0.25,0.13,0.60,1003.41,29,186,1.3553794,103.8677444,7:03:41 PM
8.5,6.7,1.5,7.3,15.6,11.4,0.80,0.85,0.99,1003.41,21,100,1.3553794,103.8677444,7:03:42 PM
4.6,7,1.4,12.4,3.4,0.6,0.90,0.03,0.46,1003.41,22,87,1.3553794,103.8677444,7:03:43 PM
8.4,0.2,9.6,8.1,14.4,11.8,0.37,0.29,0.91,1003.41,27,101,1.3553794,103.8677444,7:03:44 PM
5.2,6.7,2.8,8.8,0.1,19.5,0.66,0.90,0.80,1003.41,22,194,1.3553794,103.8677444,7:03:45 PM
2.1,9,1.2,16.4,10.8,15.3,0.01,0.97,0.22,1003.41,29,105,1.3553794,103.8677444,7:03:46 PM
7.9,4.1,2.7,19.1,11.8,7.9,0.50,0.79,0.96,1003.41,28,193,1.3553794,103.8677444,7:03:47 PM
2.1,6.8,4.4,7.3,1.1,10.8,0.08,0.00,0.60,1003.41,25,151,1.3553794,103.8677444,7:03:48 PM
4.5,3.5,0.7,19.3,1.3,9.8,0.10,0.39,0.00,1003.41,20,164,1.3553794,103.8677444,7:03:49 PM
9.4,3.1,8.6,9.6,8,1.1,0.75,0.54,0.49,1003.41,20,197,1.3553794,103.8677444,7:03:50 PM
8.1,7.5,2.8,18.3,17.9,18.8,0.33,0.60,0.73,1003.41,29,198,1.3553794,103.8677444,7:03:51 PM
6.8,4.3,6,18.3,4.4,13,0.05,0.29,0.66,1003.41,21,90,1.3553794,103.8677444,7:03:52 PM
8.6,0.6,9.8,14,7.8,6.1,0.57,0.25,0.73,1003.41,28,86,1.3553794,103.8677444,7:03:53 PM
5.8,8.7,4.9,10.5,4.1,18.3,0.85,0.05,0.39,1003.41,20,71,1.3553794,103.8677444,7:03:54 PM
0.9,0.8,6.4,9,2.6,8.3,0.73,0.66,0.01,1003.41,22,122,1.3553794,103.8677444,7:03:55 PM
7.1,7.6,6.7,16.8,11.2,14.1,0.70,0.78,0.70,1003.41,27,85,1.3553794,103.8677444,7:03:56 PM
6.7,9.1,5.6,18.9,11.4,0.8,0.16,0.64,0.19,1003.41,27,87,1.3553794,103.8677444,7:03:57 PM
8.6,2,0.4,13.3,13.1,8.4,0.34,0.63,0.39,1003.41,23,182,1.3553794,103.8677444,7:03:58 PM
3.8,9,2.1,4.7,7,18.2,0.99,0.09,0.72,1003.41,25,195,1.3553794,103.8677444,7:03:59 PM
5.7,8.8,5.9,17.7,1.9,15.6,0.91,0.49,0.70,1003.41,25,85,1.3553794,103.8677444,7:04:00 PM
5.2,2.6,0.6,10.7,4.3,16.9,0.25,0.29,0.58,1003.41,20,98,1.3553794,103.8677444,7:04:01 PM
4.8,5,7,8.7,2.9,5.3,0.05,0.51,0.71,1003.41,29,190,1.3553794,103.8677444,7:04:02 PM
2,6.4,9.9,14.2,8.6,18.8,0.57,0.46,0.48,1003.41,24,199,1.3553794,103.8677444,7:04:03 PM
3,5.8,5.6,7.9,17.1,2.7,0.00,0.20,0.86,1003.41,27,124,1.3553794,103.8677444,7:04:04 PM
5.5,0.6,6,3.5,9,7,0.09,0.93,0.01,1003.41,26,89,1.3553794,103.8677444,7:04:05 PM
0.2,2.7,4.4,14.4,8.9,15.3,0.20,0.12,0.43,1003.41,25,77,1.3553794,103.8677444,7:04:06 PM
7.8,1.9,2.1,4.4,18.8,11.1,0.91,0.41,0.83,1003.41,28,195,1.3553794,103.8677444,7:04:07 PM
5.6,9.5,1.3,17.3,18.5,19.6,0.17,0.59,0.36,1003.41,27,164,1.3553794,103.8677444,7:04:08 PM
6.2,0.6,9.9,3.8,9.1,1.6,0.14,0.82,0.40,1003.41,20,56,1.3553794,103.8677444,7:04:09 PM
4.4,6.2,7.4,19.5,11.3,16.4,0.55,0.48,0.41,1003.41,23,99,1.3553794,103.8677444,7:04:10 PM
8.3,4.4,4.5,14.2,14.9,9.5,0.78,0.77,0.82,1003.41,27,51,1.3553794,103.8677444,7:04:11 PM
5.5,0.9,8.2,5.5,17.2,11.1,0.15,0.73,0.03,1003.41,27,149,1.3553794,103.8677444,7:04:12 PM
6.5,6.8,8.6,10.8,5,18.9,0.98,0.96,0.58,1003.41,23,186,1.3553794,103.8677444,7:04:13 PM
8,9.6,9.7,9,11.6,16,0.92,0.32,0.49,1003.41,20,57,1.3553794,103.8677444,7:04:14 PM
4.1,6.7,0.4,15.1,11.9,12.7,0.11,0.14,0.92,1003.41,24,179,1.3553794,103.8677444,7:04:15 PM
5,4.8,3.6,4.5,14.5,9.5,0.93,0.06,0.81,1003.41,22,111,1.3553794,103.8677444,7:04:16 PM
1.8,8,4.9,19.4,18.1,17.5,0.54,0.91,0.29,1003.41,21,56,1.3553794,103.8677444,7:04:17 PM
0.5,5,5.9,5.8,0.5,6.4,0.81,0.01,0.68,1003.41,28,132,1.3553794,103.8677444,7:04:18 PM
8.6,8.3,3.4,10.3,8.1,15.5,0.96,0.11,0.97,1003.41,28,107,1.3553794,103.8677444,7:04:19 PM
1.9,2.1,1.8,10.6,18.3,5.5,0.00,0.31,0.62,1003.41,21,57,1.3553794,103.8677444,7:04:20 PM
1.2,6.7,4.2,6.8,14.1,3.6,0.05,0.46,0.80,1003.41,25,167,1.3553794,103.8677444,7:04:21 PM
5.3,7,9,2.6,5.2,4.1,0.81,0.47,0.64,1003.41,20,147,1.3553794,103.8677444,7:04:22 PM
2.1,2.3,4.6,10,5,15.5,0.98,0.30,0.46,1003.41,20,78,1.3553794,103.8677444,7:04:23 PM
4.1,6.5,7.4,2.6,11.4,1,0.77,0.91,0.21,1003.41,29,146,1.3553794,103.8677444,7:04:24 PM
0.2,4,6.8,16.2,16.5,9.8,0.24,0.57,0.06,1003.41,22,129,1.3553794,103.8677444,7:04:25 PM
2.4,8.6,9.3,7.6,13.1,1.3,0.05,0.99,0.27,1003.41,25,98,1.3553794,103.8677444,7:04:26 PM
0.2,5.5,8.5,18.6,8.1,6.4,0.27,0.06,0.35,1003.41,23,57,1.3553794,103.8677444,7:04:27 PM
5.9,4.6,6,12.9,1.7,10.6,0.67,0.34,0.98,1003.41,22,149,1.3553794,103.8677444,7:04:28 PM
1.3,1.7,4.8,10.5,14.1,18.7,0.54,0.51,0.42,1003.41,25,128,1.3553794,103.8677444,7:04:29 PM
5.1,5.5,3.3,11.9,11.3,4,0.39,0.80,0.91,1003.41,26,82,1.3553794,103.8677444,7:04:30 PM
5.7,5.9,2.6,2.1,14.1,4.6,0.93,0.18,0.89,1003.41,25,102,1.3553794,103.8677444,7:04:31 PM
0.4,0,1.2,8.7,11.2,9.7,0.82,0.42,0.93,1003.41,20,159,1.3553794,103.8677444,7:04:32 PM
2.5,8.1,3.1,9,6.1,17,0.93,0.83,0.33,1003.41,24,190,1.3553794,103.8677444,7:04:33 PM
6.6,8.1,2.4,0.1,17.9,5.9,0.76,0.91,0.55,1003.41,27,153,1.3553794,103.8677444,7:04:34 PM
6.6,1.9,3.7,6,11.7,12,0.92,0.08,0.20,1003.41,29,88,1.3553794,103.8677444,7:04:35 PM
6.7,7.1,5,16.6,4.6,9.7,0.76,0.11,0.83,1003.41,27,126,1.3553794,103.8677444,7:04:36 PM
2.5,5.4,7.6,3.2,19.6,15.5,0.16,0.14,0.03,1003.41,26,71,1.3553794,103.8677444,7:04:37 PM
6.1,3.4,7.4,8.8,2.7,10.7,0.24,0.84,0.27,1003.41,28,186,1.3553794,103.8677444,7:04:38 PM
3.7,6.5,7.9,4.7,0.6,11.5,0.82,0.66,0.14,1003.41,20,120,1.3553794,103.8677444,7:04:39 PM
6.7,8.6,6.8,11.5,1.4,3.4,0.50,0.48,0.97,1003.41,20,81,1.3553794,103.8677444,7:04:40 PM
2.6,9,2.5,11.9,7.5,11.9,0.77,0.38,0.84,1003.41,29,143,1.3553794,103.8677444,7:04:41 PM
2,6.5,9.7,15,9.4,14.1,0.16,0.41,0.17,1003.41,23,96,1.3553794,103.8677444,7:04:42 PM
6.8,7.2,0.2,0,9.4,8,0.40,0.23,0.85,1003.41,28,51,1.3553794,103.8677444,7:04:43 PM
0.2,7.7,9.5,4.7,8.2,11,0.28,0.32,0.09,1003.41,24,133,1.3553794,103.8677444,7:04:44 PM
7.3,9.1,2.8,3,10.8,17.5,0.70,0.12,0.88,1003.41,26,104,1.3553794,103.8677444,7:04:45 PM
8,1,7.4,0.1,18.7,17.2,0.38,0.39,0.37,1003.41,20,171,1.3553794,103.8677444,7:04:46 PM
6.3,5.6,4.5,1.4,2.8,10.6,0.50,0.93,0.58,1003.41,28,189,1.3553794,103.8677444,7:04:47 PM
8.9,3.4,8.7,1.1,0,6.2,0.51,0.99,0.72,1003.41,25,119,1.3553794,103.8677444,7:04:48 PM
5.4,2.1,3.3,0.7,5.4,6.6,0.48,0.32,0.17,1003.41,22,81,1.3553794,103.8677444,7:04:49 PM
5.1,8.8,0.8,0.9,5.2,9.5,0.49,0.03,0.20,1003.41,27,125,1.3553794,103.8677444,7:04:51 PM
8.4,9,6,15,1.1,3.1,0.38,0.37,0.52,1003.41,28,142,1.3553794,103.8677444,7:04:52 PM
1.7,5.7,8.4,19.6,16.7,12.5,0.47,0.83,0.46,1003.41,24,70,1.3553794,103.8677444,7:04:53 PM
